TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
121,201,08:50,3.25,-4.37,394.33,6.21,269.99,0.03,0.02,0.03,-36.93,114.33
121,201,09:00,3.94,-3.93,394.33,6.32,269.99,0.03,0.03,0.03,-53.85,163.72
121,201,09:10,3.54,-1.5,394.33,6.42,261.88,0.03,0.03,0.03,-35.39,131.27
121,201,09:20,3.12,-2.23,394.33,6.44,254.39,0.03,0.03,0.03,-23.53,98.57
121,201,09:30,2.27,1.59,394.33,6.4,258.92,0.03,0.03,0.03,-15.86,57.18
121,201,09:40,2.04,-0.12,394.33,6.46,261.67,0.03,0.02,0.02,-9.09,41.39
121,201,09:50,1.99,3.2,394.33,6.5,261.67,0.02,0.02,0.02,-3.81,42.43
121,201,10:00,2.03,-2.56,394.33,6.5,258.8,0.02,0.02,0.02,-7.59,34.91
121,201,10:10,1.75,-6.54,394.33,6.54,249.33,0.03,0.03,0.03,-4.08,25.96
121,201,10:20,2.57,-4.45,394.33,6.47,243.91,0.01,0.02,0.01,-19.92,73.01
121,201,10:30,3.48,1.51,394.33,6.61,246.43,0.01,0.02,0.01,-19.18,130.67
121,201,10:40,3.21,-1.67,394.33,6.53,249.33,0.01,0.02,0.01,-9.57,120.98
121,201,10:50,2.55,-6.69,394.33,6.6,249.33,0.01,0.02,0.01,1.17,69.02
121,201,11:00,1.76,-6.28,394.33,6.76,237.82,0.01,0.02,0.01,-0.19,18.41
121,201,11:10,2.53,6.3,394.33,6.88,224.7,0.01,0.02,0.01,-1.02,80.73
121,201,11:20,3.38,5.33,394.33,7.18,230.12,0.01,0.02,0.01,-26.21,134.26
121,201,11:30,3.11,-3.61,394.33,7.3,235.04,0.01,0.02,0.01,2.02,118.0
121,201,11:40,4.45,1.08,394.33,7.67,238.88,0.01,0.02,0.01,15.89,241.37
121,201,11:50,3.96,0.15,394.33,7.9,230.98,0.01,0.02,0.01,-46.11,187.72
121,201,12:00,3.91,3.48,394.33,8.04,240.58,0.01,0.02,0.01,-30.76,182.86
121,201,12:10,3.47,-3.41,394.33,8.24,243.15,0.01,0.02,0.01,-17.62,141.04
121,201,12:20,3.1,2.87,394.33,8.39,241.87,0.01,0.02,0.01,-5.67,116.54
121,201,12:30,4.07,-3.0,394.33,8.8,245.72,0.01,0.02,0.01,9.56,201.08
121,201,12:40,4.35,-0.02,394.33,9.22,235.59,0.01,0.02,0.01,-10.39,256.37
121,201,12:50,3.45,-2.7,394.33,9.41,228.42,0.01,0.02,0.01,-19.76,136.57
121,201,13:00,3.43,1.09,394.33,9.56,209.73,0.01,0.02,0.01,-37.28,153.68
121,201,13:10,4.05,2.55,394.33,9.75,209.76,0.01,0.02,0.01,-14.5,212.12
121,201,13:20,3.57,7.47,394.33,10.26,220.47,0.01,0.02,0.01,8.41,179.75
121,201,13:30,3.6,-0.28,394.33,10.54,231.16,1.57,1.57,1.57,-7.07,142.81
121,201,13:40,4.23,-4.27,394.33,10.73,234.19,0.01,0.01,0.01,-29.93,213.5
121,201,13:50,4.21,-0.62,394.33,10.67,236.31,0.01,0.01,0.01,-36.25,214.34
121,201,14:00,3.77,-4.61,394.33,10.74,236.21,0.01,0.01,0.01,-16.99,169.09
121,201,14:10,4.48,3.18,394.33,10.98,228.97,0.01,0.01,0.01,-43.49,263.14
121,201,14:20,4.17,1.98,394.33,11.25,235.79,0.01,0.01,0.01,-44.27,227.36
121,201,14:30,3.7,2.38,394.33,11.18,230.67,0.01,0.01,0.01,-24.33,170.97
121,201,14:40,3.82,2.02,394.33,11.39,239.47,0.01,0.01,0.01,-27.86,176.84
121,201,14:50,3.69,0.95,394.33,11.56,240.4,0.01,0.01,0.01,-29.03,169.75
121,201,15:00,3.7,-4.25,394.33,11.69,239.76,0.01,0.01,0.01,-31.18,154.27
121,201,15:10,4.12,3.07,394.33,11.78,240.65,0.01,0.01,0.01,-38.42,172.12
121,201,15:20,4.1,1.15,394.33,11.9,237.02,0.01,0.01,0.01,-38.23,201.71
121,201,15:30,4.26,-0.3,394.33,11.98,228.15,0.01,0.01,0.01,-59.22,242.87
121,201,15:40,4.11,0.96,394.33,12.0,241.2,0.01,0.01,0.01,-61.01,206.14
121,201,15:50,4.07,-1.98,394.33,12.22,242.63,0.01,0.01,0.01,-65.73,189.57
121,201,16:00,4.33,-3.99,394.33,12.25,239.56,0.01,0.01,0.01,-82.5,238.56
121,201,16:10,3.65,-2.83,394.33,12.05,243.61,0.01,0.01,0.01,-25.83,154.94
121,201,16:20,3.92,-2.31,394.33,12.01,239.17,0.01,0.01,0.01,-53.84,170.56
121,201,16:30,4.01,-4.48,394.33,12.13,234.92,0.01,0.01,0.01,-40.8,185.79
121,201,16:40,3.85,0.6,394.33,12.07,235.79,0.01,0.01,0.01,-46.05,161.66
121,201,16:50,4.12,2.11,394.33,12.29,234.7,0.01,0.01,0.01,-56.23,200.01
121,201,17:00,4.66,1.5,394.33,12.42,219.95,0.01,0.01,0.01,-51.25,271.76
121,201,17:10,4.82,0.05,394.33,12.44,233.03,0.01,0.01,0.01,-83.66,282.16
121,201,17:20,4.03,-1.98,394.33,12.38,229.69,0.01,0.01,0.01,-49.31,182.89
121,201,17:30,4.42,1.91,394.33,12.3,225.76,0.01,0.01,0.01,-82.89,244.1
121,201,17:40,4.19,3.63,394.33,12.17,225.76,0.01,0.01,0.01,-73.21,213.2
121,201,17:50,4.55,0.54,394.33,12.14,235.83,0.01,0.01,0.01,-66.21,240.96
121,201,18:00,4.9,-5.63,394.33,12.12,230.68,0.01,0.01,0.01,-105.69,268.8
121,201,18:10,4.46,-0.28,394.33,11.95,225.84,0.01,0.01,0.01,-82.35,228.59
121,201,18:20,4.45,-2.19,394.33,11.87,225.84,0.01,0.01,0.01,-69.3,223.38
121,201,18:30,3.86,0.58,394.33,11.68,217.67,0.01,0.01,0.01,-45.72,169.45
121,201,18:40,3.93,3.22,394.33,11.5,225.41,0.01,0.01,0.01,-53.8,176.04
121,201,18:50,3.79,1.73,394.33,11.34,225.8,0.01,0.01,0.01,-45.84,159.16
121,201,19:00,3.57,2.16,394.33,11.17,225.8,0.01,0.01,0.01,-51.65,150.44
121,201,19:10,3.24,2.66,394.33,10.98,225.8,0.01,0.01,0.01,-33.48,120.18
121,201,19:20,3.32,4.07,394.33,11.03,225.8,0.01,0.01,0.01,-46.0,128.23
121,201,19:30,3.24,-0.61,394.33,11.0,232.39,0.01,0.01,0.01,-12.28,112.26
121,201,19:40,2.71,-3.57,394.33,10.84,225.8,0.01,0.01,0.01,-10.32,75.51
121,201,19:50,1.95,-7.45,394.33,10.71,225.8,0.01,0.01,0.01,-2.77,30.84
121,201,20:00,1.81,1.06,394.33,10.69,215.23,0.01,0.01,0.01,-0.76,24.64
121,201,20:10,1.63,7.04,394.33,10.62,213.46,0.01,0.01,0.01,-0.13,14.59
121,201,20:20,1.5,3.55,394.33,10.5,213.46,0.01,0.01,0.01,-0.8,3.02
121,201,20:30,1.21,9.21,394.33,10.38,213.46,28.21,28.08,28.21,-0.27,-2.35
121,201,20:40,2.01,60.69,394.33,11.24,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,20:50,1.98,65.87,394.33,12.18,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,21:00,1.64,60.71,394.33,12.47,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,21:10,1.65,53.89,394.33,12.68,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,21:20,1.5,51.85,394.33,12.76,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,21:30,1.25,56.76,394.33,12.81,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,21:40,1.09,56.21,394.33,12.81,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,21:50,0.95,54.95,394.33,12.98,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,22:00,1.65,69.44,394.33,12.82,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,22:10,1.78,76.38,394.33,12.45,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,22:20,1.51,89.4,394.33,12.3,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,22:30,1.58,109.53,394.33,12.3,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,22:40,1.32,116.1,394.33,12.26,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,22:50,1.59,127.1,394.33,12.3,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,23:00,1.25,137.36,394.33,12.46,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,23:10,1.22,140.42,394.33,12.45,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,23:20,1.18,151.02,394.33,12.12,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,23:30,1.11,157.21,394.33,12.14,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,23:40,1.16,157.86,394.33,12.0,213.46,83.98,83.55,83.98,-0.3,-0.3
121,201,23:50,0.96,159.65,394.33,11.96,213.46,83.98,83.55,83.98,-0.3,-0.3
121,202,00:00,1.25,162.02,394.33,11.9,213.46,83.98,83.55,83.98,-0.3,-0.3
121,202,00:10,1.21,83.81,394.33,11.76,213.46,83.98,83.55,83.98,-0.3,-0.3
121,202,00:20,1.45,-160.25,394.33,11.63,213.46,83.98,83.55,83.98,-0.3,-0.3
121,202,00:30,1.57,-156.55,394.33,11.38,213.46,83.98,83.55,83.98,-0.3,-0.3
121,202,00:40,2.08,-146.98,394.33,11.12,213.46,83.98,83.55,83.98,-0.3,-0.3
121,202,00:50,2.67,-146.38,394.33,10.67,213.46,83.98,83.55,83.98,-0.3,-0.3
121,202,01:00,2.73,-116.02,394.33,10.43,174.46,83.98,83.55,83.98,-0.3,-0.3
121,202,01:10,2.07,-1.77,394.33,10.86,54.87,28.51,28.43,28.5,-0.32,-0.31
121,202,01:20,1.85,5.59,394.33,11.76,60.64,61.38,61.4,61.4,-0.31,-0.29
121,202,01:30,1.86,-0.94,394.33,11.39,62.33,83.96,83.98,83.99,-0.3,-0.3
121,202,01:40,2.78,-1.65,394.33,11.15,62.33,80.45,80.47,80.47,-0.29,-0.3
121,202,01:50,1.81,-4.27,394.33,11.37,62.33,10.95,10.95,10.94,-0.32,-0.31
121,202,02:00,2.29,-8.12,394.33,11.49,62.33,83.96,83.98,83.98,-0.3,-0.3
121,202,02:10,2.19,-7.85,394.33,11.19,62.33,83.96,83.98,83.98,-0.3,-0.3
121,202,02:20,1.82,-4.37,394.33,11.01,62.33,83.96,83.98,83.98,-0.3,-0.3
121,202,02:30,1.65,-4.2,394.33,11.0,62.33,83.96,83.98,83.98,-0.3,-0.3
121,202,02:40,1.54,-2.18,394.33,11.0,62.33,83.96,83.98,83.98,-0.3,-0.3
121,202,02:50,1.73,-2.43,394.33,10.88,62.33,83.96,83.98,83.98,-0.3,-0.3
121,202,03:00,2.07,-3.49,394.33,10.68,62.33,83.96,83.98,83.98,-0.3,-0.3
121,202,03:10,2.67,-5.31,394.33,10.47,62.33,83.96,83.98,83.98,-0.3,-0.3
121,202,03:20,2.09,-3.75,394.33,10.72,54.96,15.69,15.69,15.69,-0.32,-0.31
121,202,03:30,2.53,-0.52,394.33,11.12,50.03,41.36,41.36,41.36,-0.18,-0.18
121,202,03:40,2.53,-7.56,394.33,11.43,50.03,28.77,28.77,28.77,-0.3,-0.22
121,202,03:50,2.14,0.78,394.33,11.57,50.03,22.7,22.69,22.69,-0.32,-0.3
121,202,04:00,2.46,1.12,394.33,11.52,50.03,31.69,31.69,31.69,-0.33,-0.31
121,202,04:10,2.6,2.11,394.33,11.73,50.03,46.59,46.6,46.6,-0.16,-0.29
121,202,04:20,2.56,-1.36,394.33,11.81,50.03,18.02,18.02,18.02,-0.32,-0.31
121,202,04:30,3.4,-3.53,394.33,11.98,50.03,0.73,0.73,0.73,-48.84,159.16
121,202,04:40,3.45,-5.21,394.33,12.32,50.03,0.01,0.01,0.01,-52.94,172.51
121,202,04:50,3.56,-6.05,394.33,12.67,50.03,0.01,0.01,0.01,-48.95,168.93
121,202,05:00,3.24,-5.52,394.33,13.0,46.45,0.01,0.01,0.01,-43.12,141.92
121,202,05:10,2.87,-1.59,394.33,13.4,39.69,0.01,0.01,0.01,-40.14,136.91
121,202,05:20,3.12,0.16,394.33,13.68,39.69,0.01,0.01,0.01,-45.07,158.35
121,202,05:30,3.61,5.08,394.33,13.88,39.69,0.01,0.01,0.01,-61.42,198.17
121,202,05:40,4.3,4.61,394.33,12.56,47.11,0.01,0.01,0.01,-78.97,246.84
121,202,05:50,4.86,7.93,394.33,10.09,49.99,0.37,0.37,0.37,-115.07,315.87
121,202,06:00,4.89,3.38,394.33,9.45,54.4,2.26,2.26,2.26,-120.53,286.11
121,202,06:10,5.34,-3.87,394.33,9.13,60.33,1.54,1.54,1.54,-107.01,342.07
121,202,06:20,5.65,1.1,394.33,9.14,53.32,0.83,0.83,0.83,-116.78,437.24
121,202,06:30,5.39,-1.15,394.33,9.16,51.99,0.01,0.01,0.01,-110.73,413.41
121,202,06:40,5.67,-0.6,394.33,8.95,51.99,0.01,0.01,0.01,-126.47,458.37
121,202,06:50,5.35,-0.07,394.33,8.87,51.99,0.01,0.01,0.01,-110.63,385.68
121,202,07:00,5.42,-0.76,394.33,8.79,51.99,0.01,0.01,0.01,-89.28,395.6
121,202,07:10,5.6,-0.1,394.33,8.77,51.99,0.01,0.01,0.01,-106.98,418.65
121,202,07:20,6.08,0.53,394.33,8.89,51.99,0.01,0.01,0.01,-117.2,521.54
121,202,07:30,5.8,-0.41,394.33,8.87,51.99,0.01,0.01,0.01,-78.64,449.45
121,202,07:40,5.59,-3.17,394.33,8.77,51.99,0.01,0.01,0.01,-59.61,429.95
121,202,07:50,6.02,-1.1,394.33,8.9,51.99,0.01,0.01,0.01,-80.37,556.04
121,202,08:00,6.55,-0.32,394.33,9.06,51.99,0.01,0.01,0.01,-54.16,642.53
121,202,08:10,6.81,-0.28,394.33,9.27,51.99,3.34,3.34,3.34,-22.23,621.82
121,202,08:20,7.18,-1.66,394.33,9.31,51.98,4.59,4.59,4.59,12.65,644.32
121,202,08:30,8.18,-0.14,394.33,9.58,51.96,3.34,3.34,3.34,42.02,934.5
121,202,08:40,8.46,0.18,394.33,9.75,51.96,1.92,1.92,1.92,99.62,1060.65
121,202,08:50,8.52,1.05,394.33,9.89,51.96,2.16,2.16,2.16,149.33,1084.41
121,202,09:00,8.76,-1.17,394.33,9.99,51.96,0.97,0.98,0.97,150.12,1159.8
121,202,09:10,8.16,-1.55,394.33,10.11,51.97,0.08,0.09,0.09,136.19,1075.47
121,202,09:20,6.89,-3.56,394.33,10.08,51.99,0.03,0.03,0.03,95.24,767.98
121,202,09:30,6.94,-5.59,394.33,10.07,51.75,0.01,0.01,0.01,104.5,736.21
121,202,09:40,6.33,-2.35,394.33,10.14,43.57,0.01,0.01,0.01,119.21,640.93
121,202,09:50,6.86,-5.28,394.33,10.27,43.55,0.01,0.01,0.01,123.37,710.76
121,202,10:00,5.92,-3.82,394.33,10.23,43.56,0.01,0.01,0.01,112.83,527.76
121,202,10:10,5.36,1.35,394.33,9.96,43.56,0.01,0.01,0.01,77.09,432.38
121,202,10:20,5.68,3.09,394.33,9.93,43.56,0.01,0.01,0.01,93.96,479.31
121,202,10:30,5.98,1.36,394.33,10.13,49.83,0.01,0.01,0.01,82.81,564.27
121,202,10:40,6.36,-0.4,394.33,10.53,51.96,1.35,1.35,1.35,81.35,583.15
121,202,10:50,6.31,2.1,394.33,10.49,51.96,5.35,5.35,5.35,75.97,437.42
121,202,11:00,8.31,1.16,394.33,10.77,57.73,9.66,9.66,9.66,83.63,472.54
121,202,11:10,9.1,-1.87,394.33,11.11,58.63,9.83,9.83,9.83,90.46,568.59
121,202,11:20,9.44,-1.28,394.33,11.45,60.2,8.21,8.21,8.21,112.65,761.98
121,202,11:30,9.56,-2.83,394.33,11.83,64.54,8.11,8.11,8.11,128.3,774.08
121,202,11:40,9.39,1.42,394.33,12.13,59.91,7.59,7.59,7.59,136.35,836.89
121,202,11:50,8.95,1.41,394.33,12.42,59.94,6.46,6.46,6.46,94.33,881.34
121,202,12:00,8.09,-0.4,394.33,12.63,62.9,4.89,4.89,4.89,65.95,789.47
121,202,12:10,8.75,-0.36,394.33,12.96,64.55,3.41,3.41,3.41,82.94,982.62
121,202,12:20,9.16,-1.72,394.33,13.25,57.91,1.13,1.13,1.13,151.46,1215.9
121,202,12:30,8.85,-0.19,394.33,13.54,59.31,0.11,0.11,0.11,135.14,1202.52
121,202,12:40,8.83,0.22,394.33,13.88,61.46,0.14,0.14,0.14,133.8,1172.37
121,202,12:50,8.86,0.85,394.33,14.12,62.96,0.17,0.17,0.17,125.3,1135.04
121,202,13:00,8.58,-2.11,394.33,14.37,68.71,1.55,1.55,1.55,115.26,1057.29
121,202,13:10,8.29,-2.73,394.33,14.65,68.9,3.55,3.55,3.55,62.02,894.95
121,202,13:20,8.31,-0.73,394.33,14.88,61.72,3.54,3.54,3.54,1.07,897.87
121,202,13:30,8.48,0.87,394.33,15.09,63.35,3.14,3.14,3.14,-66.44,964.0
121,202,13:40,7.99,-2.24,394.33,15.27,63.72,2.01,2.01,2.01,-18.7,881.41
121,202,13:50,8.19,-1.99,394.33,15.49,59.72,0.45,0.45,0.45,-2.3,985.31
121,202,14:00,7.84,0.22,394.33,15.67,61.92,0.3,0.3,0.31,28.97,891.55
121,202,14:10,6.95,0.8,394.33,15.72,61.89,0.68,0.68,0.68,16.32,733.69
121,202,14:20,6.74,-0.38,394.33,15.71,64.4,0.48,0.48,0.48,-2.16,677.43
121,202,14:30,6.83,-2.11,394.33,15.59,68.66,0.4,0.4,0.4,-16.33,675.5
121,202,14:40,7.03,0.94,394.33,15.71,67.61,0.41,0.41,0.41,-11.97,702.98
121,202,14:50,7.34,0.65,394.33,15.97,64.13,0.1,0.1,0.1,3.67,796.01
121,202,15:00,7.11,1.94,394.33,16.05,66.23,0.75,0.75,0.75,-10.58,717.43
121,202,15:10,6.97,-1.82,394.33,16.09,68.36,1.36,1.36,1.36,-15.28,692.77
121,202,15:20,6.57,-1.03,394.33,15.97,73.1,1.61,1.61,1.61,-19.15,573.55
121,202,15:30,6.47,-0.84,394.33,16.02,69.87,0.45,0.46,0.46,-24.76,591.25
121,202,15:40,6.77,-1.69,394.33,16.14,68.3,0.06,0.06,0.06,-19.61,671.44
121,202,15:50,6.54,-2.57,394.33,16.18,70.4,0.14,0.14,0.14,-20.44,590.69
121,202,16:00,7.05,0.68,394.33,16.22,74.57,0.24,0.24,0.24,-51.69,686.98
121,202,16:10,6.3,-1.14,394.33,16.07,74.16,0.34,0.34,0.34,-25.99,577.92
121,202,16:20,6.89,1.77,394.33,16.2,65.12,0.44,0.44,0.44,-12.35,674.12
121,202,16:30,6.82,-2.13,394.33,16.14,73.6,0.3,0.3,0.3,24.8,615.27
121,202,16:40,6.52,0.55,394.33,16.17,76.23,0.05,0.05,0.05,56.14,635.36
121,202,16:50,6.4,0.98,394.33,16.06,76.54,0.02,0.02,0.02,52.8,582.92
121,202,17:00,6.32,-2.35,394.33,16.04,77.59,0.02,0.02,0.02,58.5,593.15
121,202,17:10,6.12,1.99,394.33,15.87,74.54,0.03,0.03,0.03,59.1,566.44
121,202,17:20,5.69,-2.05,394.33,15.77,78.36,0.02,0.02,0.02,49.98,471.56
121,202,17:30,5.85,-0.53,394.33,15.47,73.13,0.02,0.02,0.02,50.61,516.91
121,202,17:40,5.83,-1.14,394.33,15.35,73.11,0.02,0.02,0.02,39.66,514.62
121,202,17:50,5.43,-2.15,394.33,15.12,73.11,0.02,0.02,0.02,47.08,416.05
121,202,18:00,6.12,-3.02,394.33,14.94,73.1,0.02,0.02,0.02,69.61,531.7
121,202,18:10,5.33,-1.07,394.33,14.62,73.11,0.02,0.02,0.02,48.45,419.49
121,202,18:20,6.23,-3.23,394.33,14.33,73.09,0.04,0.04,0.04,96.83,596.44
121,202,18:30,6.35,-3.01,394.33,14.4,73.08,0.02,0.02,0.02,109.18,619.32
121,202,18:40,5.96,-2.17,394.33,14.19,73.08,0.04,0.03,0.04,92.7,544.68
121,202,18:50,5.27,-0.89,394.33,13.79,73.08,0.04,0.04,0.04,58.86,416.18
121,202,19:00,6.47,-4.88,394.33,13.59,73.08,0.6,0.6,0.61,88.42,585.68
121,202,19:10,7.56,-6.03,394.33,13.81,73.08,5.43,5.43,5.43,107.94,576.58
121,202,19:20,7.31,-3.52,394.33,13.62,67.83,6.36,6.36,6.36,95.39,508.06
121,202,19:30,7.17,0.01,394.33,13.41,64.74,7.16,7.16,7.16,88.21,494.24
121,202,19:40,7.41,-4.35,394.33,13.34,64.74,6.28,6.28,6.28,103.41,546.99
121,202,19:50,7.39,-2.89,394.33,13.3,56.94,5.59,5.59,5.59,116.57,615.94
121,202,20:00,8.29,-2.37,394.33,13.38,56.4,7.45,7.45,7.45,112.72,641.62
121,202,20:10,9.39,-2.17,394.33,13.45,56.4,8.74,8.74,8.74,107.02,697.71
121,202,20:20,9.41,-5.01,394.33,13.64,55.52,5.2,5.2,5.2,151.98,899.08
121,202,20:30,6.65,-0.7,394.33,13.36,49.03,0.51,0.51,0.51,105.03,702.91
121,202,20:40,6.33,-3.16,394.33,13.1,49.01,0.01,0.01,0.01,83.81,616.6
121,202,20:50,6.52,-1.95,394.33,13.0,42.36,0.01,0.01,0.01,114.71,702.43
121,202,21:00,6.42,1.62,394.33,12.99,40.58,0.01,0.01,0.01,115.77,770.63
121,202,21:10,7.37,0.47,394.33,13.0,40.57,1.86,1.86,1.86,130.54,856.84
121,202,21:20,8.18,-1.34,394.33,13.03,40.57,3.92,3.92,3.92,122.04,906.06
121,202,21:30,7.84,0.61,394.33,13.06,40.57,3.67,3.67,3.67,145.28,946.25
121,202,21:40,8.0,0.92,394.33,13.0,40.57,4.22,4.22,4.22,128.24,931.25
121,202,21:50,8.48,-0.17,394.33,13.0,40.57,6.9,6.9,6.9,97.27,772.0
121,202,22:00,9.63,-4.14,394.33,13.0,40.57,5.93,5.93,5.93,123.37,994.76
121,202,22:10,9.3,-5.11,394.33,12.95,40.57,5.4,5.4,5.4,137.31,1000.66
121,202,22:20,9.96,-4.49,394.33,12.92,40.57,6.94,6.94,6.94,129.43,986.75
121,202,22:30,10.33,-4.28,394.33,12.9,40.57,5.67,5.67,5.67,146.79,1196.22
121,202,22:40,10.32,-5.36,394.33,12.87,40.57,5.49,5.49,5.5,133.98,1209.73
121,202,22:50,9.42,-2.13,394.33,12.99,40.57,4.64,4.64,4.64,113.36,1163.35
121,202,23:00,8.95,-0.34,394.33,13.0,40.58,3.83,3.83,3.83,111.04,1134.54
121,202,23:10,10.01,-2.72,394.33,13.04,40.57,5.56,5.56,5.56,129.66,1212.46
121,202,23:20,9.63,-0.8,394.33,13.1,40.57,5.43,5.43,5.43,149.08,1179.25
121,202,23:30,9.2,-0.03,394.33,13.1,40.57,4.08,4.08,4.08,123.73,1191.32
121,202,23:40,8.73,3.72,394.33,13.03,40.6,3.41,3.41,3.41,119.29,1198.79
121,202,23:50,8.95,-1.08,394.33,13.0,47.93,4.56,4.56,4.56,123.91,1127.9
122,201,00:00,5.92,0.03,6.3,11.31,162.18,0.01,0.01,0.01,-197.0,428.27
122,201,00:10,4.8,2.08,6.12,10.71,162.18,0.01,0.01,0.01,-83.48,234.28
122,201,00:20,4.31,3.04,5.89,10.13,162.18,0.01,0.01,0.01,-65.91,179.3
122,201,00:30,4.11,5.28,5.71,9.9,163.99,0.01,0.01,0.01,-56.91,159.91
122,201,00:40,3.8,-1.6,5.5,9.78,172.53,0.01,0.01,0.01,-56.11,145.51
122,201,00:50,3.55,1.47,5.35,9.62,172.53,0.01,0.01,0.01,-53.26,119.35
122,201,01:00,3.3,4.86,5.19,9.63,177.68,0.01,0.01,0.01,-60.26,109.54
122,201,01:10,3.85,-3.45,5.1,9.69,182.83,0.01,0.01,0.01,-63.26,143.22
122,201,01:20,3.25,-6.43,5.09,9.44,166.92,0.01,0.01,0.01,-24.82,87.0
122,201,01:30,2.97,1.7,4.95,9.3,151.35,0.01,0.01,0.01,-29.25,85.49
122,201,01:40,3.6,1.97,4.78,9.16,151.35,0.01,0.01,0.01,-41.01,129.49
122,201,01:50,3.62,3.07,4.65,9.01,158.92,0.01,0.01,0.01,-43.81,134.99
122,201,02:00,3.76,-2.25,4.52,8.96,161.66,0.01,0.01,0.01,-41.19,143.8
122,201,02:10,4.52,3.38,4.49,8.96,161.66,0.01,0.01,0.01,-55.31,197.31
122,201,02:20,4.84,4.65,4.4,9.13,166.63,0.01,0.01,0.01,-77.78,225.32
122,201,02:30,4.39,2.69,4.4,9.1,172.02,0.01,0.01,0.01,-61.54,177.46
122,201,02:40,4.02,4.41,4.4,9.09,172.02,0.01,0.01,0.01,-53.06,155.25
122,201,02:50,3.61,5.84,4.4,9.03,172.02,0.01,0.01,0.01,-44.76,124.23
122,201,03:00,3.3,4.52,4.36,9.01,177.5,0.01,0.01,0.01,-33.42,96.28
122,201,03:10,3.42,-0.31,4.38,8.92,182.33,0.01,0.01,0.01,-37.11,108.42
122,201,03:20,3.79,-0.41,4.4,8.86,182.33,0.01,0.01,0.01,-47.38,129.51
122,201,03:30,3.92,0.69,4.4,8.99,182.33,0.01,0.01,0.01,-52.65,140.99
122,201,03:40,4.49,-3.73,4.46,9.03,181.2,0.01,0.01,0.01,-50.33,183.22
122,201,03:50,4.11,1.1,4.5,9.1,171.97,0.01,0.01,0.01,-36.04,164.34
122,201,04:00,3.81,3.48,4.5,9.1,171.97,0.01,0.01,0.01,-40.32,136.03
122,201,04:10,3.46,3.27,4.47,9.04,171.97,0.01,0.01,0.01,-35.79,114.82
122,201,04:20,3.32,1.29,4.4,9.01,171.97,0.01,0.01,0.01,-34.07,97.65
122,201,04:30,3.23,1.44,4.37,8.91,171.97,0.01,0.01,0.01,-37.15,92.4
122,201,04:40,3.03,3.99,4.21,8.83,171.97,0.01,0.01,0.01,-36.19,78.15
122,201,04:50,3.5,-4.51,4.19,8.73,171.97,0.01,0.01,0.01,-33.75,108.7
122,201,05:00,3.18,-7.19,4.1,8.42,162.64,0.02,0.02,0.02,-25.95,74.57
122,201,05:10,2.86,-0.36,3.95,8.25,151.3,0.04,0.03,0.03,-9.01,73.67
122,201,05:20,2.97,-3.07,3.76,8.11,151.3,0.03,0.03,0.03,-18.25,72.49
122,201,05:30,3.22,3.86,3.6,7.9,151.3,0.02,0.02,0.02,-19.9,100.08
122,201,05:40,3.57,3.8,3.42,7.85,151.3,0.03,0.03,0.03,-44.65,128.62
122,201,05:50,3.0,6.06,3.24,7.64,151.3,0.03,0.03,0.03,-25.08,86.59
122,201,06:00,2.7,6.87,3.1,7.51,157.14,0.03,0.03,0.03,-16.53,53.71
122,201,06:10,2.39,-0.44,3.02,7.33,163.6,0.03,0.03,0.03,-3.79,28.98
122,201,06:20,2.74,4.65,2.82,7.26,163.97,0.04,0.03,0.03,-16.59,65.39
122,201,06:30,3.15,3.44,2.58,7.24,175.9,0.03,0.03,0.03,-21.72,92.57
122,201,06:40,2.87,7.21,2.5,7.31,175.91,0.02,0.02,0.02,-15.79,68.55
122,201,06:50,2.48,2.39,2.49,7.18,175.91,0.02,0.02,0.02,-7.75,45.99
122,201,07:00,2.46,2.94,2.4,7.12,175.91,0.02,0.02,0.02,-7.65,35.22
122,201,07:10,2.33,5.7,2.37,7.18,175.91,0.03,0.03,0.02,-0.22,34.84
122,201,07:20,2.3,8.39,2.3,7.12,184.15,0.02,0.02,0.03,-2.28,19.19
122,201,07:30,2.33,6.46,2.28,7.12,197.77,0.02,0.02,0.02,-4.82,16.69
